,State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
125191,Maharashtra,AHMEDNAGAR,1997,Autumn     ,Maize,1.0,1113.0
125192,Maharashtra,AHMEDNAGAR,1997,Kharif     ,Arhar/Tur,17600.0,6300.0
125193,Maharashtra,AHMEDNAGAR,1997,Kharif     ,Bajra,274100.0,152800.0
125194,Maharashtra,AHMEDNAGAR,1997,Kharif     ,Gram,40800.0,18600.0
125195,Maharashtra,AHMEDNAGAR,1997,Kharif     ,Jowar,900.0,1100.0
125196,Maharashtra,AHMEDNAGAR,1997,Kharif     ,Maize,4400.0,4700.0
125197,Maharashtra,AHMEDNAGAR,1997,Kharif     ,Moong(Green Gram),10200.0,900.0
125198,Maharashtra,AHMEDNAGAR,1997,Kharif     ,Pulses total,451.0,130.0
125199,Maharashtra,AHMEDNAGAR,1997,Kharif     ,Ragi,2600.0,2100.0
125200,Maharashtra,AHMEDNAGAR,1997,Kharif     ,Rice,5900.0,7200.0
125201,Maharashtra,AHMEDNAGAR,1997,Kharif     ,Sugarcane,45900.0,38940.0
125202,Maharashtra,AHMEDNAGAR,1997,Kharif     ,Total foodgrain,3384.0,1836.0
125203,Maharashtra,AHMEDNAGAR,1997,Kharif     ,Urad,1600.0,800.0
125204,Maharashtra,AHMEDNAGAR,1997,Rabi       ,Jowar,598400.0,217000.0
125205,Maharashtra,AHMEDNAGAR,1997,Rabi       ,Maize,6200.0,9100.0
125206,Maharashtra,AHMEDNAGAR,1997,Rabi       ,Other  Rabi pulses,60.0,3.0
125207,Maharashtra,AHMEDNAGAR,1997,Rabi       ,Wheat,79700.0,87100.0
125208,Maharashtra,AHMEDNAGAR,1997,Summer     ,Maize,1100.0,1900.0
125209,Maharashtra,AHMEDNAGAR,1997,Whole Year ,Cotton(lint),98.0,17900.0
125210,Maharashtra,AHMEDNAGAR,1998,Kharif     ,Arhar/Tur,18800.0,9700.0
125211,Maharashtra,AHMEDNAGAR,1998,Kharif     ,Bajra,302400.0,243900.0
125212,Maharashtra,AHMEDNAGAR,1998,Kharif     ,Castor seed,400.0,100.0
125213,Maharashtra,AHMEDNAGAR,1998,Kharif     ,Cotton(lint),12100.0,19900.0
125214,Maharashtra,AHMEDNAGAR,1998,Kharif     ,Groundnut,7100.0,6200.0
125215,Maharashtra,AHMEDNAGAR,1998,Kharif     ,Jowar,300.0,500.0
125216,Maharashtra,AHMEDNAGAR,1998,Kharif     ,Maize,5800.0,12500.0
125217,Maharashtra,AHMEDNAGAR,1998,Kharif     ,Moong(Green Gram),15600.0,9100.0
125218,Maharashtra,AHMEDNAGAR,1998,Kharif     ,Niger seed,2100.0,900.0
125219,Maharashtra,AHMEDNAGAR,1998,Kharif     ,Other Cereals & Millets,4100.0,2400.0
125220,Maharashtra,AHMEDNAGAR,1998,Kharif     ,Other Kharif pulses,16800.0,7000.0
125221,Maharashtra,AHMEDNAGAR,1998,Kharif     ,Ragi,3000.0,2100.0
125222,Maharashtra,AHMEDNAGAR,1998,Kharif     ,Rice,5600.0,7400.0
125223,Maharashtra,AHMEDNAGAR,1998,Kharif     ,Sesamum,900.0,300.0
125224,Maharashtra,AHMEDNAGAR,1998,Kharif     ,Soyabean,4600.0,5500.0
125225,Maharashtra,AHMEDNAGAR,1998,Kharif     ,Sugarcane,59600.0,5231800.0
125226,Maharashtra,AHMEDNAGAR,1998,Kharif     ,Sunflower,11500.0,3500.0
125227,Maharashtra,AHMEDNAGAR,1998,Kharif     ,Urad,2800.0,1300.0
125228,Maharashtra,AHMEDNAGAR,1998,Rabi       ,Gram,59600.0,40900.0
125229,Maharashtra,AHMEDNAGAR,1998,Rabi       ,Jowar,453200.0,227900.0
125230,Maharashtra,AHMEDNAGAR,1998,Rabi       ,Linseed,1200.0,400.0
125231,Maharashtra,AHMEDNAGAR,1998,Rabi       ,Maize,7900.0,12200.0
125232,Maharashtra,AHMEDNAGAR,1998,Rabi       ,Other  Rabi pulses,500.0,300.0
125233,Maharashtra,AHMEDNAGAR,1998,Rabi       ,Other Cereals & Millets,3000.0,3700.0
125234,Maharashtra,AHMEDNAGAR,1998,Rabi       ,Rapeseed &Mustard,200.0,
125235,Maharashtra,AHMEDNAGAR,1998,Rabi       ,Safflower,30000.0,18500.0
125236,Maharashtra,AHMEDNAGAR,1998,Rabi       ,Sesamum,400.0,100.0
125237,Maharashtra,AHMEDNAGAR,1998,Rabi       ,Sunflower,9200.0,5100.0
125238,Maharashtra,AHMEDNAGAR,1998,Rabi       ,Wheat,124400.0,154200.0
125239,Maharashtra,AHMEDNAGAR,1998,Summer     ,Groundnut,15000.0,25700.0
125240,Maharashtra,AHMEDNAGAR,1998,Summer     ,Maize,1500.0,2300.0
125241,Maharashtra,AHMEDNAGAR,1998,Summer     ,Sunflower,300.0,200.0
125242,Maharashtra,AHMEDNAGAR,1999,Kharif     ,Arhar/Tur,19000.0,9900.0
125243,Maharashtra,AHMEDNAGAR,1999,Kharif     ,Bajra,310600.0,178300.0
125244,Maharashtra,AHMEDNAGAR,1999,Kharif     ,Castor seed,700.0,200.0
125245,Maharashtra,AHMEDNAGAR,1999,Kharif     ,Cotton(lint),15000.0,22600.0
125246,Maharashtra,AHMEDNAGAR,1999,Kharif     ,Groundnut,7300.0,5400.0
125247,Maharashtra,AHMEDNAGAR,1999,Kharif     ,Jowar,800.0,700.0
125248,Maharashtra,AHMEDNAGAR,1999,Kharif     ,Maize,6400.0,9500.0
125249,Maharashtra,AHMEDNAGAR,1999,Kharif     ,Moong(Green Gram),16800.0,3700.0
125250,Maharashtra,AHMEDNAGAR,1999,Kharif     ,Niger seed,2000.0,500.0
125251,Maharashtra,AHMEDNAGAR,1999,Kharif     ,Other Kharif pulses,17400.0,5100.0
125252,Maharashtra,AHMEDNAGAR,1999,Kharif     ,Ragi,2600.0,2500.0
125253,Maharashtra,AHMEDNAGAR,1999,Kharif     ,Rice,5700.0,8000.0
125254,Maharashtra,AHMEDNAGAR,1999,Kharif     ,Sesamum,900.0,200.0
125255,Maharashtra,AHMEDNAGAR,1999,Kharif     ,Small millets,600.0,500.0
125256,Maharashtra,AHMEDNAGAR,1999,Kharif     ,Soyabean,7500.0,10400.0
125257,Maharashtra,AHMEDNAGAR,1999,Kharif     ,Sunflower,11200.0,3900.0
125258,Maharashtra,AHMEDNAGAR,1999,Kharif     ,Urad,3200.0,800.0
125259,Maharashtra,AHMEDNAGAR,1999,Rabi       ,Gram,55300.0,34600.0
125260,Maharashtra,AHMEDNAGAR,1999,Rabi       ,Jowar,498300.0,190900.0
125261,Maharashtra,AHMEDNAGAR,1999,Rabi       ,Linseed,1100.0,300.0
125262,Maharashtra,AHMEDNAGAR,1999,Rabi       ,Maize,8800.0,13900.0
125263,Maharashtra,AHMEDNAGAR,1999,Rabi       ,Other  Rabi pulses,1600.0,700.0
125264,Maharashtra,AHMEDNAGAR,1999,Rabi       ,Rapeseed &Mustard,100.0,0.0
125265,Maharashtra,AHMEDNAGAR,1999,Rabi       ,Safflower,32200.0,16500.0
125266,Maharashtra,AHMEDNAGAR,1999,Rabi       ,Sesamum,400.0,100.0
125267,Maharashtra,AHMEDNAGAR,1999,Rabi       ,Small millets,800.0,200.0
125268,Maharashtra,AHMEDNAGAR,1999,Rabi       ,Sunflower,8800.0,5000.0
125269,Maharashtra,AHMEDNAGAR,1999,Rabi       ,Wheat,127000.0,178800.0
125270,Maharashtra,AHMEDNAGAR,1999,Summer     ,Groundnut,14100.0,27800.0
125271,Maharashtra,AHMEDNAGAR,1999,Summer     ,Maize,1700.0,2800.0
125272,Maharashtra,AHMEDNAGAR,1999,Summer     ,Sunflower,300.0,200.0
125273,Maharashtra,AHMEDNAGAR,1999,Whole Year ,Sugarcane,66600.0,5962900.0
125274,Maharashtra,AHMEDNAGAR,2000,Kharif     ,Arhar/Tur,19100.0,9400.0
125275,Maharashtra,AHMEDNAGAR,2000,Kharif     ,Bajra,326100.0,187300.0
125276,Maharashtra,AHMEDNAGAR,2000,Kharif     ,Castor seed,500.0,200.0
125277,Maharashtra,AHMEDNAGAR,2000,Kharif     ,Cotton(lint),15700.0,25600.0
125278,Maharashtra,AHMEDNAGAR,2000,Kharif     ,Groundnut,6800.0,6100.0
125279,Maharashtra,AHMEDNAGAR,2000,Kharif     ,Jowar,800.0,700.0
125280,Maharashtra,AHMEDNAGAR,2000,Kharif     ,Maize,7000.0,4400.0
125281,Maharashtra,AHMEDNAGAR,2000,Kharif     ,Moong(Green Gram),19400.0,8400.0
125282,Maharashtra,AHMEDNAGAR,2000,Kharif     ,Niger seed,2300.0,600.0
125283,Maharashtra,AHMEDNAGAR,2000,Kharif     ,Other Kharif pulses,19100.0,6400.0
125284,Maharashtra,AHMEDNAGAR,2000,Kharif     ,Ragi,4800.0,4300.0
125285,Maharashtra,AHMEDNAGAR,2000,Kharif     ,Rice,5500.0,3800.0
125286,Maharashtra,AHMEDNAGAR,2000,Kharif     ,Sesamum,1100.0,200.0
125287,Maharashtra,AHMEDNAGAR,2000,Kharif     ,Small millets,2700.0,1500.0
125288,Maharashtra,AHMEDNAGAR,2000,Kharif     ,Soyabean,7200.0,6200.0
125289,Maharashtra,AHMEDNAGAR,2000,Kharif     ,Sunflower,10500.0,5300.0
125290,Maharashtra,AHMEDNAGAR,2000,Kharif     ,Urad,3400.0,1800.0
125291,Maharashtra,AHMEDNAGAR,2000,Rabi       ,Gram,61000.0,30300.0
125292,Maharashtra,AHMEDNAGAR,2000,Rabi       ,Jowar,518700.0,160800.0
125293,Maharashtra,AHMEDNAGAR,2000,Rabi       ,Linseed,1200.0,300.0
125294,Maharashtra,AHMEDNAGAR,2000,Rabi       ,Maize,14000.0,16200.0
125295,Maharashtra,AHMEDNAGAR,2000,Rabi       ,Other  Rabi pulses,600.0,200.0
125296,Maharashtra,AHMEDNAGAR,2000,Rabi       ,Rapeseed &Mustard,200.0,100.0
125297,Maharashtra,AHMEDNAGAR,2000,Rabi       ,Safflower,30400.0,14500.0
125298,Maharashtra,AHMEDNAGAR,2000,Rabi       ,Sesamum,400.0,100.0
125299,Maharashtra,AHMEDNAGAR,2000,Rabi       ,Sunflower,7800.0,4000.0
125300,Maharashtra,AHMEDNAGAR,2000,Rabi       ,Wheat,94700.0,135800.0
125301,Maharashtra,AHMEDNAGAR,2000,Summer     ,Groundnut,11000.0,18300.0
125302,Maharashtra,AHMEDNAGAR,2000,Summer     ,Sunflower,200.0,100.0
125303,Maharashtra,AHMEDNAGAR,2000,Whole Year ,Sugarcane,67100.0,5163900.0
125304,Maharashtra,AHMEDNAGAR,2001,Kharif     ,Arhar/Tur,16700.0,5400.0
125305,Maharashtra,AHMEDNAGAR,2001,Kharif     ,Bajra,194400.0,82000.0
125306,Maharashtra,AHMEDNAGAR,2001,Kharif     ,Castor seed,200.0,100.0
125307,Maharashtra,AHMEDNAGAR,2001,Kharif     ,Cotton(lint),13500.0,16700.0
125308,Maharashtra,AHMEDNAGAR,2001,Kharif     ,Groundnut,5700.0,4500.0
125309,Maharashtra,AHMEDNAGAR,2001,Kharif     ,Jowar,200.0,100.0
125310,Maharashtra,AHMEDNAGAR,2001,Kharif     ,Maize,6400.0,9800.0
125311,Maharashtra,AHMEDNAGAR,2001,Kharif     ,Moong(Green Gram),21000.0,3600.0
125312,Maharashtra,AHMEDNAGAR,2001,Kharif     ,Niger seed,2200.0,400.0
125313,Maharashtra,AHMEDNAGAR,2001,Kharif     ,Other Kharif pulses,8900.0,2200.0
125314,Maharashtra,AHMEDNAGAR,2001,Kharif     ,Ragi,4600.0,7000.0
125315,Maharashtra,AHMEDNAGAR,2001,Kharif     ,Rice,7300.0,4100.0
125316,Maharashtra,AHMEDNAGAR,2001,Kharif     ,Sesamum,800.0,300.0
125317,Maharashtra,AHMEDNAGAR,2001,Kharif     ,Small millets,1400.0,900.0
125318,Maharashtra,AHMEDNAGAR,2001,Kharif     ,Soyabean,7600.0,9000.0
125319,Maharashtra,AHMEDNAGAR,2001,Kharif     ,Sunflower,8600.0,2900.0
125320,Maharashtra,AHMEDNAGAR,2001,Kharif     ,Urad,4500.0,900.0
125321,Maharashtra,AHMEDNAGAR,2001,Rabi       ,Gram,60000.0,33100.0
125322,Maharashtra,AHMEDNAGAR,2001,Rabi       ,Jowar,528900.0,175000.0
125323,Maharashtra,AHMEDNAGAR,2001,Rabi       ,Linseed,1300.0,300.0
125324,Maharashtra,AHMEDNAGAR,2001,Rabi       ,Maize,12300.0,22600.0
125325,Maharashtra,AHMEDNAGAR,2001,Rabi       ,Other  Rabi pulses,800.0,400.0
125326,Maharashtra,AHMEDNAGAR,2001,Rabi       ,Rapeseed &Mustard,100.0,10.0
125327,Maharashtra,AHMEDNAGAR,2001,Rabi       ,Safflower,27400.0,11700.0
125328,Maharashtra,AHMEDNAGAR,2001,Rabi       ,Sesamum,200.0,10.0
125329,Maharashtra,AHMEDNAGAR,2001,Rabi       ,Small millets,6000.0,2900.0
125330,Maharashtra,AHMEDNAGAR,2001,Rabi       ,Sunflower,5400.0,7000.0
125331,Maharashtra,AHMEDNAGAR,2001,Rabi       ,Wheat,93800.0,156300.0
125332,Maharashtra,AHMEDNAGAR,2001,Summer     ,Groundnut,11000.0,17200.0
125333,Maharashtra,AHMEDNAGAR,2001,Summer     ,Maize,1500.0,2100.0
125334,Maharashtra,AHMEDNAGAR,2001,Summer     ,Sunflower,100.0,100.0
125335,Maharashtra,AHMEDNAGAR,2001,Whole Year ,Sugarcane,52000.0,3596300.0
125336,Maharashtra,AHMEDNAGAR,2002,Kharif     ,Arhar/Tur,14600.0,5700.0
125337,Maharashtra,AHMEDNAGAR,2002,Kharif     ,Bajra,218400.0,158900.0
125338,Maharashtra,AHMEDNAGAR,2002,Kharif     ,Castor seed,100.0,10.0
125339,Maharashtra,AHMEDNAGAR,2002,Kharif     ,Cotton(lint),10800.0,8300.0
125340,Maharashtra,AHMEDNAGAR,2002,Kharif     ,Groundnut,5800.0,4000.0
125341,Maharashtra,AHMEDNAGAR,2002,Kharif     ,Jowar,100.0,100.0
125342,Maharashtra,AHMEDNAGAR,2002,Kharif     ,Maize,7000.0,12300.0
125343,Maharashtra,AHMEDNAGAR,2002,Kharif     ,Moong(Green Gram),21000.0,10100.0
125344,Maharashtra,AHMEDNAGAR,2002,Kharif     ,Niger seed,2600.0,700.0
125345,Maharashtra,AHMEDNAGAR,2002,Kharif     ,Other Kharif pulses,13600.0,2400.0
125346,Maharashtra,AHMEDNAGAR,2002,Kharif     ,Ragi,4600.0,3900.0
125347,Maharashtra,AHMEDNAGAR,2002,Kharif     ,Rice,7400.0,1700.0
125348,Maharashtra,AHMEDNAGAR,2002,Kharif     ,Sesamum,1300.0,200.0
125349,Maharashtra,AHMEDNAGAR,2002,Kharif     ,Small millets,3400.0,1300.0
125350,Maharashtra,AHMEDNAGAR,2002,Kharif     ,Soyabean,15100.0,18800.0
125351,Maharashtra,AHMEDNAGAR,2002,Kharif     ,Sunflower,9300.0,3500.0
125352,Maharashtra,AHMEDNAGAR,2002,Kharif     ,Urad,4700.0,2200.0
125353,Maharashtra,AHMEDNAGAR,2002,Rabi       ,Gram,64500.0,26500.0
125354,Maharashtra,AHMEDNAGAR,2002,Rabi       ,Jowar,494900.0,117300.0
125355,Maharashtra,AHMEDNAGAR,2002,Rabi       ,Linseed,1000.0,200.0
125356,Maharashtra,AHMEDNAGAR,2002,Rabi       ,Maize,11700.0,9100.0
125357,Maharashtra,AHMEDNAGAR,2002,Rabi       ,Other  Rabi pulses,600.0,200.0
125358,Maharashtra,AHMEDNAGAR,2002,Rabi       ,Rapeseed &Mustard,100.0,10.0
125359,Maharashtra,AHMEDNAGAR,2002,Rabi       ,Safflower,24700.0,7800.0
125360,Maharashtra,AHMEDNAGAR,2002,Rabi       ,Sesamum,100.0,10.0
125361,Maharashtra,AHMEDNAGAR,2002,Rabi       ,Small millets,1700.0,400.0
125362,Maharashtra,AHMEDNAGAR,2002,Rabi       ,Sunflower,4200.0,1800.0
125363,Maharashtra,AHMEDNAGAR,2002,Rabi       ,Wheat,70400.0,88500.0
125364,Maharashtra,AHMEDNAGAR,2002,Summer     ,Groundnut,5800.0,9900.0
125365,Maharashtra,AHMEDNAGAR,2002,Summer     ,Maize,1100.0,1800.0
125366,Maharashtra,AHMEDNAGAR,2002,Whole Year ,Sugarcane,49400.0,3303000.0
125367,Maharashtra,AHMEDNAGAR,2003,Kharif     ,Arhar/Tur,9000.0,3000.0
125368,Maharashtra,AHMEDNAGAR,2003,Kharif     ,Bajra,204100.0,70800.0
125369,Maharashtra,AHMEDNAGAR,2003,Kharif     ,Cotton(lint),10400.0,10400.0
125370,Maharashtra,AHMEDNAGAR,2003,Kharif     ,Groundnut,4200.0,2600.0
125371,Maharashtra,AHMEDNAGAR,2003,Kharif     ,Jowar,100.0,200.0
125372,Maharashtra,AHMEDNAGAR,2003,Kharif     ,Maize,6700.0,6400.0
125373,Maharashtra,AHMEDNAGAR,2003,Kharif     ,Moong(Green Gram),8800.0,2500.0
125374,Maharashtra,AHMEDNAGAR,2003,Kharif     ,Niger seed,2100.0,600.0
125375,Maharashtra,AHMEDNAGAR,2003,Kharif     ,Other Kharif pulses,10700.0,1600.0
125376,Maharashtra,AHMEDNAGAR,2003,Kharif     ,other oilseeds,100.0,0.0
125377,Maharashtra,AHMEDNAGAR,2003,Kharif     ,Ragi,4600.0,3700.0
125378,Maharashtra,AHMEDNAGAR,2003,Kharif     ,Rice,7600.0,5900.0
125379,Maharashtra,AHMEDNAGAR,2003,Kharif     ,Sesamum,700.0,200.0
125380,Maharashtra,AHMEDNAGAR,2003,Kharif     ,Small millets,1300.0,400.0
125381,Maharashtra,AHMEDNAGAR,2003,Kharif     ,Soyabean,17900.0,18500.0
125382,Maharashtra,AHMEDNAGAR,2003,Kharif     ,Sunflower,7500.0,2000.0
125383,Maharashtra,AHMEDNAGAR,2003,Kharif     ,Urad,3500.0,1800.0
125384,Maharashtra,AHMEDNAGAR,2003,Rabi       ,Gram,50900.0,20500.0
125385,Maharashtra,AHMEDNAGAR,2003,Rabi       ,Jowar,478300.0,55100.0
125386,Maharashtra,AHMEDNAGAR,2003,Rabi       ,Linseed,800.0,200.0
125387,Maharashtra,AHMEDNAGAR,2003,Rabi       ,Maize,10500.0,5400.0
125388,Maharashtra,AHMEDNAGAR,2003,Rabi       ,Other  Rabi pulses,200.0,0.0
125389,Maharashtra,AHMEDNAGAR,2003,Rabi       ,Rapeseed &Mustard,200.0,100.0
125390,Maharashtra,AHMEDNAGAR,2003,Rabi       ,Safflower,20300.0,3400.0
125391,Maharashtra,AHMEDNAGAR,2003,Rabi       ,Sesamum,100.0,100.0
125392,Maharashtra,AHMEDNAGAR,2003,Rabi       ,Small millets,900.0,100.0
125393,Maharashtra,AHMEDNAGAR,2003,Rabi       ,Sunflower,2100.0,700.0
125394,Maharashtra,AHMEDNAGAR,2003,Rabi       ,Wheat,39200.0,39500.0
125395,Maharashtra,AHMEDNAGAR,2003,Summer     ,Groundnut,1300.0,2400.0
125396,Maharashtra,AHMEDNAGAR,2003,Summer     ,Sunflower,100.0,100.0
125397,Maharashtra,AHMEDNAGAR,2003,Whole Year ,Banana,100.0,11170.0
125398,Maharashtra,AHMEDNAGAR,2003,Whole Year ,Grapes,331.0,7074.0
125399,Maharashtra,AHMEDNAGAR,2003,Whole Year ,Mango,9294.0,17180.0
125400,Maharashtra,AHMEDNAGAR,2003,Whole Year ,Onion,30003.0,296694.0
125401,Maharashtra,AHMEDNAGAR,2003,Whole Year ,Sugarcane,31200.0,1486800.0
125402,Maharashtra,AHMEDNAGAR,2003,Whole Year ,Tomato,1647.0,3291.0
125403,Maharashtra,AHMEDNAGAR,2004,Kharif     ,Arhar/Tur,12200.0,4800.0
125404,Maharashtra,AHMEDNAGAR,2004,Kharif     ,Bajra,240500.0,143400.0
125405,Maharashtra,AHMEDNAGAR,2004,Kharif     ,Groundnut,5300.0,3900.0
125406,Maharashtra,AHMEDNAGAR,2004,Kharif     ,Jowar,100.0,100.0
125407,Maharashtra,AHMEDNAGAR,2004,Kharif     ,Maize,11400.0,14000.0
125408,Maharashtra,AHMEDNAGAR,2004,Kharif     ,Moong(Green Gram),13100.0,4300.0
125409,Maharashtra,AHMEDNAGAR,2004,Kharif     ,Niger seed,2500.0,800.0
125410,Maharashtra,AHMEDNAGAR,2004,Kharif     ,Other Cereals & Millets,2900.0,1000.0
125411,Maharashtra,AHMEDNAGAR,2004,Kharif     ,Other Kharif pulses,16300.0,4100.0
125412,Maharashtra,AHMEDNAGAR,2004,Kharif     ,other oilseeds,500.0,200.0
125413,Maharashtra,AHMEDNAGAR,2004,Kharif     ,Ragi,3000.0,2400.0
125414,Maharashtra,AHMEDNAGAR,2004,Kharif     ,Rice,8000.0,5800.0
125415,Maharashtra,AHMEDNAGAR,2004,Kharif     ,Sesamum,1100.0,400.0
125416,Maharashtra,AHMEDNAGAR,2004,Kharif     ,Sunflower,11000.0,5800.0
125417,Maharashtra,AHMEDNAGAR,2004,Kharif     ,Urad,5000.0,3100.0
125418,Maharashtra,AHMEDNAGAR,2004,Rabi       ,Gram,61700.0,40900.0
125419,Maharashtra,AHMEDNAGAR,2004,Rabi       ,Jowar,555000.0,263300.0
125420,Maharashtra,AHMEDNAGAR,2004,Rabi       ,Linseed,1100.0,200.0
125421,Maharashtra,AHMEDNAGAR,2004,Rabi       ,Maize,10900.0,22100.0
125422,Maharashtra,AHMEDNAGAR,2004,Rabi       ,Other  Rabi pulses,300.0,100.0
125423,Maharashtra,AHMEDNAGAR,2004,Rabi       ,Other Cereals & Millets,900.0,200.0
125424,Maharashtra,AHMEDNAGAR,2004,Rabi       ,Rapeseed &Mustard,200.0,0.0
125425,Maharashtra,AHMEDNAGAR,2004,Rabi       ,Safflower,20800.0,12400.0
125426,Maharashtra,AHMEDNAGAR,2004,Rabi       ,Sesamum,100.0,0.0
125427,Maharashtra,AHMEDNAGAR,2004,Rabi       ,Soyabean,35500.0,51800.0
125428,Maharashtra,AHMEDNAGAR,2004,Rabi       ,Sunflower,2600.0,1500.0
125429,Maharashtra,AHMEDNAGAR,2004,Rabi       ,Wheat,89300.0,154600.0
125430,Maharashtra,AHMEDNAGAR,2004,Summer     ,Groundnut,9500.0,11700.0
125431,Maharashtra,AHMEDNAGAR,2004,Summer     ,Maize,3100.0,4300.0
125432,Maharashtra,AHMEDNAGAR,2004,Summer     ,Sunflower,100.0,100.0
125433,Maharashtra,AHMEDNAGAR,2004,Whole Year ,Cotton(lint),15900.0,26700.0
125434,Maharashtra,AHMEDNAGAR,2004,Whole Year ,Sugarcane,17000.0,1001800.0
125435,Maharashtra,AHMEDNAGAR,2005,Kharif     ,Arhar/Tur,11100.0,3800.0
125436,Maharashtra,AHMEDNAGAR,2005,Kharif     ,Bajra,217700.0,54800.0
125437,Maharashtra,AHMEDNAGAR,2005,Kharif     ,Castor seed,400.0,100.0
125438,Maharashtra,AHMEDNAGAR,2005,Kharif     ,Cotton(lint),16600.0,22800.0
125439,Maharashtra,AHMEDNAGAR,2005,Kharif     ,Groundnut,4900.0,2400.0
125440,Maharashtra,AHMEDNAGAR,2005,Kharif     ,Moong(Green Gram),8700.0,2400.0
125441,Maharashtra,AHMEDNAGAR,2005,Kharif     ,Niger seed,2300.0,700.0
125442,Maharashtra,AHMEDNAGAR,2005,Kharif     ,Ragi,2900.0,2300.0
125443,Maharashtra,AHMEDNAGAR,2005,Kharif     ,Rice,800.0,400.0
125444,Maharashtra,AHMEDNAGAR,2005,Kharif     ,Sesamum,1000.0,200.0
125445,Maharashtra,AHMEDNAGAR,2005,Kharif     ,Soyabean,37500.0,38800.0
125446,Maharashtra,AHMEDNAGAR,2005,Kharif     ,Sugarcane,56600.0,4395300.0
125447,Maharashtra,AHMEDNAGAR,2005,Kharif     ,Sunflower,10100.0,5900.0
125448,Maharashtra,AHMEDNAGAR,2005,Kharif     ,Urad,3700.0,1300.0
125449,Maharashtra,AHMEDNAGAR,2005,Rabi       ,Gram,68600.0,47100.0
125450,Maharashtra,AHMEDNAGAR,2005,Rabi       ,Linseed,1200.0,400.0
125451,Maharashtra,AHMEDNAGAR,2005,Rabi       ,Rapeseed &Mustard,300.0,100.0
125452,Maharashtra,AHMEDNAGAR,2005,Rabi       ,Safflower,21000.0,7200.0
125453,Maharashtra,AHMEDNAGAR,2005,Rabi       ,Sesamum,100.0,100.0
125454,Maharashtra,AHMEDNAGAR,2005,Rabi       ,Sunflower,2500.0,1000.0
125455,Maharashtra,AHMEDNAGAR,2005,Rabi       ,Wheat,103100.0,153800.0
125456,Maharashtra,AHMEDNAGAR,2005,Summer     ,Groundnut,9500.0,16200.0
125457,Maharashtra,AHMEDNAGAR,2005,Summer     ,Sunflower,100.0,100.0
125458,Maharashtra,AHMEDNAGAR,2006,Kharif     ,Arhar/Tur,13000.0,6600.0
125459,Maharashtra,AHMEDNAGAR,2006,Kharif     ,Bajra,243900.0,148900.0
125460,Maharashtra,AHMEDNAGAR,2006,Kharif     ,Cotton(lint),20600.0,36500.0
125461,Maharashtra,AHMEDNAGAR,2006,Kharif     ,Groundnut,6100.0,4800.0
125462,Maharashtra,AHMEDNAGAR,2006,Kharif     ,Jowar,100.0,100.0
125463,Maharashtra,AHMEDNAGAR,2006,Kharif     ,Maize,17900.0,42400.0
125464,Maharashtra,AHMEDNAGAR,2006,Kharif     ,Moong(Green Gram),16700.0,9900.0
125465,Maharashtra,AHMEDNAGAR,2006,Kharif     ,Niger seed,2700.0,700.0
125466,Maharashtra,AHMEDNAGAR,2006,Kharif     ,Ragi,3100.0,2100.0
125467,Maharashtra,AHMEDNAGAR,2006,Kharif     ,Rice,8400.0,6600.0
125468,Maharashtra,AHMEDNAGAR,2006,Kharif     ,Sesamum,900.0,200.0
125469,Maharashtra,AHMEDNAGAR,2006,Kharif     ,Soyabean,49000.0,64500.0
125470,Maharashtra,AHMEDNAGAR,2006,Kharif     ,Sunflower,11800.0,6000.0
125471,Maharashtra,AHMEDNAGAR,2006,Kharif     ,Urad,6100.0,2400.0
125472,Maharashtra,AHMEDNAGAR,2006,Rabi       ,Gram,95800.0,65700.0
125473,Maharashtra,AHMEDNAGAR,2006,Rabi       ,Jowar,528400.0,274000.0
125474,Maharashtra,AHMEDNAGAR,2006,Rabi       ,Linseed,1000.0,300.0
125475,Maharashtra,AHMEDNAGAR,2006,Rabi       ,Maize,15300.0,20000.0
125476,Maharashtra,AHMEDNAGAR,2006,Rabi       ,Rapeseed &Mustard,100.0,25.0
125477,Maharashtra,AHMEDNAGAR,2006,Rabi       ,Safflower,17100.0,9300.0
125478,Maharashtra,AHMEDNAGAR,2006,Rabi       ,Sesamum,100.0,100.0
125479,Maharashtra,AHMEDNAGAR,2006,Rabi       ,Sunflower,2800.0,1100.0
125480,Maharashtra,AHMEDNAGAR,2006,Rabi       ,Wheat,153900.0,248100.0
125481,Maharashtra,AHMEDNAGAR,2006,Summer     ,Groundnut,8300.0,13100.0
125482,Maharashtra,AHMEDNAGAR,2006,Summer     ,Maize,1200.0,1800.0
125483,Maharashtra,AHMEDNAGAR,2006,Summer     ,Sunflower,100.0,100.0
125484,Maharashtra,AHMEDNAGAR,2007,Kharif     ,Arhar/Tur,146.0,79.0
125485,Maharashtra,AHMEDNAGAR,2007,Kharif     ,Bajra,2326.0,1741.0
125486,Maharashtra,AHMEDNAGAR,2007,Kharif     ,Castor seed,4.0,1.0
125487,Maharashtra,AHMEDNAGAR,2007,Kharif     ,Cotton(lint),400.0,821.0
125488,Maharashtra,AHMEDNAGAR,2007,Kharif     ,Groundnut,61.0,54.0
125489,Maharashtra,AHMEDNAGAR,2007,Kharif     ,Jowar,1.0,1.0
125490,Maharashtra,AHMEDNAGAR,2007,Kharif     ,Maize,236.0,735.0
